"","NUM_HOMOLOGS","NTS_MEAN","NTS_PRESENCE","NTS_PRES_%","NTS_ANDPRESENCE","NTS_ANDPRES_%","NTSlike_MEAN","NTSlike_PRESENCE","NTSlike_PRES_%","NTSlike_ANDPRESENCE","NTSlike_ANDPRES_%"
"CAX50041.1_1049",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50042.1_1050",308,0,0,0,0,0,0.0422077922077922,12,3.8961038961039,0,0
"CAX50043.1_1051",20,0.1,1,5,1,5,0.15,2,10,1,5
"CAX50044.1_1052",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50045.1_1053",2491,0.00642312324367724,12,0.481734243275793,0,0,0.0702529104777198,145,5.8209554395825,4,0.160578081091931
"CAX50046.1_1054",8515,0.00223135642982971,16,0.187903699354081,0,0,0.0975924838520258,689,8.09160305343512,37,0.434527304756312
"CAX50047.1_1055",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50048.1_1056",88,0,0,0,0,0,0.0568181818181818,4,4.54545454545455,0,0
"CAX50049.1_1057",1322,0.00226928895612708,2,0.151285930408472,0,0,0.0400907715582451,49,3.70650529500756,2,0.151285930408472
"CAX50050.1_1058",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50051.1_1059",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50052.1_1060",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50053.1_1061",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50054.1_1062",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50055.1_1063",169,0,0,0,0,0,0.0414201183431953,6,3.55029585798817,0,0
"CAX50056.1_1064",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50057.1_1065",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50058.1_1066",2895,0.00172711571675302,5,0.172711571675302,0,0,0.049740932642487,122,4.21416234887737,4,0.138169257340242
"CAX50059.1_1067",1547,0.000646412411118293,1,0.0646412411118293,0,0,0.0355526826115061,50,3.23206205559147,1,0.0646412411118293
"CAX50060.1_1068",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50061.1_1069",260,0.00384615384615385,1,0.384615384615385,0,0,0.0615384615384615,12,4.61538461538462,0,0
"CAX50062.1_1070",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50063.1_1071",6,0,0,0,0,0,0,0,0,0,0
"CAX50064.1_1072",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50070.1_1078",697,0,0,0,0,0,0.0559540889526542,29,4.16068866571019,2,0.286944045911047
"CAX50071.1_1079",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50072.1_1080",477,0,0,0,0,0,0.0754716981132075,27,5.66037735849057,0,0
"CAX50073.1_1081",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50074.1_1082",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50075.1_1083",314,0.00318471337579618,1,0.318471337579618,0,0,0.089171974522293,25,7.96178343949045,2,0.636942675159236
"CAX50076.1_1084",1992,0.00150602409638554,3,0.150602409638554,0,0,0.0557228915662651,93,4.66867469879518,4,0.200803212851406
"CAX50077.1_1085",289,0.00346020761245675,1,0.346020761245675,0,0,0.0484429065743945,12,4.1522491349481,1,0.346020761245675
"CAX50078.1_1086",140,0,0,0,0,0,0.0928571428571429,10,7.14285714285714,0,0
"CAX50079.1_1087",8,0,0,0,0,0,0,0,0,0,0
"CAX50080.1_1088",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50081.1_1089",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50082.1_1090",2562,0.00663544106167057,11,0.429352068696331,1,0.039032006245121,0.0878220140515222,195,7.61124121779859,8,0.312256049960968
"CAX50083.1_1091",19,0,0,0,0,0,0,0,0,0,0
"CAX50084.1_1092",1706,0.00234466588511137,3,0.175849941383353,0,0,0.05978898007034,90,5.27549824150059,3,0.175849941383353
"CAX50085.1_1093",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50086.1_1094",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50087.1_1095",88,0,0,0,0,0,0.0113636363636364,1,1.13636363636364,0,0
"CAX50088.1_1096",42,0,0,0,0,0,0.0238095238095238,1,2.38095238095238,0,0
"CAX50089.1_1097",1115,0.000896860986547085,1,0.0896860986547085,0,0,0.0520179372197309,51,4.57399103139013,0,0
"CAX50090.1_1098",76,0.0131578947368421,1,1.31578947368421,0,0,0.0657894736842105,4,5.26315789473684,0,0
"CAX50091.1_1099",15,0,0,0,0,0,0,0,0,0,0
"CAX50092.1_1100",572,0,0,0,0,0,0.0402097902097902,21,3.67132867132867,0,0
"CAX50093.1_1101",4290,0.0013986013986014,6,0.13986013986014,0,0,0.0752913752913753,263,6.13053613053613,20,0.466200466200466
"CAX50094.1_1102",5,0,0,0,0,0,0,0,0,0,0
"CAX50095.1_1103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50096.1_1104",1059,0.00944287063267233,7,0.661000944287063,1,0.0944287063267233,0.0764872521246459,56,5.28800755429651,4,0.377714825306893
"CAX50097.1_1105",608,0.00493421052631579,3,0.493421052631579,0,0,0.0805921052631579,40,6.57894736842105,2,0.328947368421053
"CAX50098.1_1106",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50099.1_1107",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50100.1_1108",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50101.1_1109",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50102.1_1110",2109,0.00331910858226648,5,0.237079184447606,0,0,0.0625889046941678,117,5.54765291607397,2,0.0948316737790422
"CAX50103.1_1111",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50104.1_1112",203,0.00492610837438424,1,0.492610837438424,0,0,0.0443349753694581,9,4.43349753694581,0,0
"CAX50105.1_1113",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50106.1_1114",1394,0.00358680057388809,4,0.286944045911047,0,0,0.0358680057388809,46,3.29985652797704,1,0.0717360114777618
"CAX50109.1_1117",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50110.1_1118",436,0.00458715596330275,2,0.458715596330275,0,0,0.0275229357798165,11,2.52293577981651,0,0
"CAX50111.1_1119",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50112.1_1120",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50113.1_1121",11,0,0,0,0,0,0,0,0,0,0
"CAX50114.1_1122",445,0.00674157303370787,3,0.674157303370786,0,0,0.114606741573034,40,8.98876404494382,1,0.224719101123596
"CAX50115.1_1123",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50116.1_1124",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50118.1_1126",2,0,0,0,0,0,0,0,0,0,0
"CAX50119.1_1127",8,0,0,0,0,0,0,0,0,0,0
"CAX50120.1_1128",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50121.1_1129",8,0,0,0,0,0,0.25,1,12.5,0,0
"CAX50122.1_1130",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50123.1_1131",1,0,0,0,0,0,0,0,0,0,0
"CAX50124.1_1132",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50125.1_1133",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50128.1_1136",4,0,0,0,0,0,0,0,0,0,0
"CAX50129.1_1137",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50130.1_1138",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50131.1_1139",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50132.1_1140",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50133.1_1141",8,0,0,0,0,0,0,0,0,0,0
"CAX50134.1_1142",57,0,0,0,0,0,0.0175438596491228,1,1.75438596491228,0,0
"CAX50135.1_1143",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50136.1_1144",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50137.1_1145",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50138.1_1146",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50139.1_1147",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50140.1_1148",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50141.1_1149",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50142.1_1150",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50143.1_1151",1,0,0,0,0,0,0,0,0,0,0
"CAX50145.1_1153",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50146.1_1154",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50147.1_1155",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50148.1_1156",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50149.1_1157",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50151.1_1159",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50152.1_1160",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50154.1_1162",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50155.1_1163",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50156.1_1164",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50157.1_1165",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50158.1_1166",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50160.1_1168",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50162.1_1170",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50163.1_1171",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50165.1_1173",357,0.00560224089635854,2,0.560224089635854,0,0,0.103641456582633,27,7.56302521008403,2,0.560224089635854
"CAX50166.1_1174",36,0.0277777777777778,1,2.77777777777778,0,0,0.0833333333333333,3,8.33333333333333,0,0
"CAX50167.1_1175",61,0,0,0,0,0,0.0819672131147541,4,6.55737704918033,0,0
"CAX50168.1_1176",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50169.1_1177",975,0.0133333333333333,9,0.923076923076923,1,0.102564102564103,0.0748717948717949,55,5.64102564102564,5,0.512820512820513
"CAX50170.1_1178",13,0,0,0,0,0,0.230769230769231,3,23.0769230769231,0,0
"CAX50171.1_1179",51,0,0,0,0,0,0.0784313725490196,4,7.84313725490196,0,0
"CAX50172.1_1180",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50173.1_1181",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50174.1_1182",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50175.1_1183",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50176.1_1184",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50177.1_1185",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50178.1_1186",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50179.1_1187",20,0,0,0,0,0,0.05,1,5,0,0
"CAX50180.1_1188",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50181.1_1189",19,0.0526315789473684,1,5.26315789473684,0,0,0.105263157894737,1,5.26315789473684,0,0
"CAX50182.1_1190",26,0,0,0,0,0,0,0,0,0,0
"CAX50185.1_1193",3,0,0,0,0,0,0,0,0,0,0
"CAX50186.1_1194",8,0,0,0,0,0,0,0,0,0,0
"CAX50187.1_1195",4452,0.00426774483378257,10,0.224618149146451,1,0.0224618149146451,0.0815363881401617,261,5.86253369272237,12,0.269541778975741
"CAX50188.1_1196",335,0,0,0,0,0,0.026865671641791,9,2.6865671641791,0,0
"CAX50189.1_1197",28,0,0,0,0,0,0.142857142857143,3,10.7142857142857,0,0
"CAX50190.1_1198",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50191.1_1199",207,0.00483091787439614,1,0.483091787439614,0,0,0.0579710144927536,10,4.83091787439614,0,0
"CAX50192.1_1200",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50193.1_1201",28,0,0,0,0,0,0.0357142857142857,1,3.57142857142857,0,0
"CAX50194.1_1202",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50195.1_1203",31,0,0,0,0,0,0.0967741935483871,3,9.67741935483871,0,0
"CAX50196.1_1204",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50197.1_1205",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50198.1_1206",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50199.1_1207",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50200.1_1208",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50201.1_1209",18,0,0,0,0,0,0,0,0,0,0
"CAX50202.1_1210",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50203.1_1211",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50204.1_1212",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50205.1_1213",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50206.1_1214",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50207.1_1215",2,0,0,0,0,0,0,0,0,0,0
"CAX50210.1_1218",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50211.1_1219",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50212.1_1220",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50213.1_1221",1,0,0,0,0,0,0,0,0,0,0
"CAX50214.1_1222",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50215.1_1223",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50216.1_1224",422,0.0023696682464455,1,0.23696682464455,0,0,0.109004739336493,39,9.24170616113744,2,0.4739336492891
"CAX50217.1_1225",1,0,0,0,0,0,0,0,0,0,0
"CAX50218.1_1226",445,0.00224719101123596,1,0.224719101123596,0,0,0.0629213483146067,25,5.61797752808989,0,0
"CAX50219.1_1227",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50220.1_1228",14,0,0,0,0,0,0.0714285714285714,1,7.14285714285714,0,0
"CAX50224.1_1232",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50225.1_1233",1,0,0,0,0,0,0,0,0,0,0
"CAX50226.1_1234",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50227.1_1235",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50228.1_1236",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50229.1_1237",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50230.1_1238",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50231.1_1239",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50232.1_1240",22,0,0,0,0,0,0,0,0,0,0
"CAX50233.1_1241",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50234.1_1242",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50235.1_1243",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50236.1_1244",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50237.1_1245",1,0,0,0,0,0,0,0,0,0,0
"CAX50238.1_1246",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50239.1_1247",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50240.1_1248",2,0,0,0,0,0,0,0,0,0,0
"CAX50241.1_1249",1622,0.00431565967940814,7,0.431565967940814,0,0,0.0961775585696671,128,7.89149198520345,14,0.863131935881628
"CAX50242.1_1250",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50243.1_1251",20,0,0,0,0,0,0.1,2,10,0,0
"CAX50244.1_1252",765,0,0,0,0,0,0.065359477124183,43,5.62091503267974,3,0.392156862745098
"CAX50245.1_1253",2,0,0,0,0,0,0.5,1,50,0,0
"CAX50246.1_1254",1865,0.000536193029490617,1,0.0536193029490617,0,0,0.192493297587131,314,16.8364611260054,20,1.07238605898123
"CAX50247.1_1255",346,0.00289017341040462,1,0.289017341040462,0,0,0.0491329479768786,15,4.33526011560694,0,0
"CAX50249.1_1257",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50250.1_1258",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50251.1_1259",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50252.1_1260",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50253.1_1261",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50257.1_1265",447,0.0111856823266219,4,0.894854586129754,0,0,0.0850111856823266,33,7.38255033557047,2,0.447427293064877
"CAX50258.1_1266",2574,0.00543900543900544,9,0.34965034965035,0,0,0.0734265734265734,158,6.13830613830614,4,0.155400155400155
"CAX50259.1_1267",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50260.1_1268",176,0.0113636363636364,1,0.568181818181818,0,0,0.0738636363636364,12,6.81818181818182,0,0
"CAX50261.1_1269",4478,0.00625279142474319,20,0.446627958910228,2,0.0446627958910228,0.0832961143367575,296,6.61009379187137,24,0.535953550692273
"CAX50262.1_1270",15,0,0,0,0,0,0,0,0,0,0
"CAX50263.1_1271",1,0,0,0,0,0,0,0,0,0,0
"CAX50265.1_1273",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50266.1_1274",4188,0.00310410697230181,11,0.262655205348615,0,0,0.0678127984718243,220,5.2531041069723,6,0.143266475644699
"CAX50267.1_1275",988,0.00202429149797571,2,0.202429149797571,0,0,0.0536437246963563,45,4.55465587044534,0,0
"CAX50268.1_1276",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50269.1_1277",521,0.0153550863723608,7,1.34357005758157,1,0.191938579654511,0.0595009596928983,26,4.99040307101727,1,0.191938579654511
"CAX50270.1_1278",592,0.00675675675675676,4,0.675675675675676,0,0,0.0709459459459459,37,6.25,1,0.168918918918919
"CAX50271.1_1279",40,0,0,0,0,0,0.025,1,2.5,0,0
"CAX50272.1_1280",3448,0.000870069605568445,2,0.0580046403712297,0,0,0.0574245939675174,162,4.69837587006961,3,0.0870069605568445
"CAX50273.1_1281",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50274.1_1282",1584,0.000631313131313131,1,0.0631313131313131,0,0,0.038510101010101,54,3.40909090909091,2,0.126262626262626
"CAX50275.1_1283",556,0.00179856115107914,1,0.179856115107914,0,0,0.0467625899280576,22,3.9568345323741,1,0.179856115107914
"CAX50276.1_1284",17,0,0,0,0,0,0,0,0,0,0
"CAX50277.1_1285",28,0,0,0,0,0,0,0,0,0,0
"CAX50278.1_1286",146,0,0,0,0,0,0.0205479452054795,3,2.05479452054794,0,0
"CAX50279.1_1287",653,0.00306278713629403,1,0.153139356814701,1,0.153139356814701,0.0275650842266462,14,2.14395099540582,1,0.153139356814701
"CAX50280.1_1288",118,0,0,0,0,0,0.0508474576271186,5,4.23728813559322,0,0
"CAX50281.1_1289",651,0,0,0,0,0,0.0445468509984639,26,3.99385560675883,1,0.153609831029186
"CAX50282.1_1290",44,0,0,0,0,0,0,0,0,0,0
"CAX50283.1_1291",1052,0.00665399239543726,4,0.380228136882129,1,0.0950570342205323,0.0722433460076046,60,5.70342205323194,3,0.285171102661597
"CAX50284.1_1292",913,0.00219058050383352,2,0.219058050383352,0,0,0.0657174151150055,53,5.80503833515882,0,0
"CAX50285.1_1293",19,0,0,0,0,0,0.105263157894737,2,10.5263157894737,0,0
"CAX50286.1_1294",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50287.1_1295",448,0.0133928571428571,5,1.11607142857143,1,0.223214285714286,0.0625,22,4.91071428571429,2,0.446428571428571
"CAX50288.1_1296",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50289.1_1297",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50290.1_1298",6,0,0,0,0,0,0,0,0,0,0
"CAX50291.1_1299",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50292.1_1300",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50293.1_1301",56,0,0,0,0,0,0.0357142857142857,2,3.57142857142857,0,0
"CAX50294.1_1302",38,0,0,0,0,0,0.0263157894736842,1,2.63157894736842,0,0
"CAX50295.1_1303",12,0,0,0,0,0,0,0,0,0,0
"CAX50296.1_1304",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50297.1_1305",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50300.1_1308",327,0,0,0,0,0,0.036697247706422,12,3.6697247706422,0,0
"CAX50301.1_1309",151,0.00662251655629139,1,0.662251655629139,0,0,0.0397350993377483,4,2.64900662251656,0,0
"CAX50302.1_1310",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50303.1_1311",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50304.1_1312",3735,0.000535475234270415,2,0.0535475234270415,0,0,0.0639892904953146,206,5.51539491298527,11,0.294511378848728
"CAX50305.1_1313",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50306.1_1314",10,0,0,0,0,0,0.1,1,10,0,0
"CAX50307.1_1315",2,0,0,0,0,0,0,0,0,0,0
"CAX50308.1_1316",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50309.1_1317",15,0,0,0,0,0,0,0,0,0,0
"CAX50311.1_1319",1,0,0,0,0,0,0,0,0,0,0
"CAX50312.1_1320",2,0,0,0,0,0,0,0,0,0,0
"CAX50313.1_1321",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50314.1_1322",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50315.1_1323",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50316.1_1324",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50317.1_1325",9,0,0,0,0,0,0,0,0,0,0
"CAX50324.1_1332",7,0,0,0,0,0,0,0,0,0,0
"CAX50326.1_1334",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50327.1_1335",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50328.1_1336",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50329.1_1337",9,0,0,0,0,0,0,0,0,0,0
"CAX50330.1_1338",8,0,0,0,0,0,0,0,0,0,0
"CAX50331.1_1339",1923,0.00416016640665627,7,0.364014560582423,0,0,0.0634425377015081,106,5.51222048881955,3,0.15600624024961
"CAX50333.1_1341",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50334.1_1342",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50335.1_1343",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50336.1_1344",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50337.1_1345",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50338.1_1346",584,0.00342465753424658,2,0.342465753424658,0,0,0.0650684931506849,29,4.96575342465753,4,0.684931506849315
"CAX50339.1_1347",1261,0.00158604282315623,2,0.158604282315623,0,0,0.0618556701030928,55,4.36161776367962,4,0.317208564631245
"CAX50340.1_1348",4,0,0,0,0,0,0,0,0,0,0
"CAX50341.1_1349",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50342.1_1350",92,0,0,0,0,0,0.108695652173913,7,7.60869565217391,1,1.08695652173913
"CAX50343.1_1351",1542,0.00259403372243839,4,0.259403372243839,0,0,0.109597924773022,141,9.14396887159533,7,0.453955901426719
"CAX50344.1_1352",121,0,0,0,0,0,0.0495867768595041,6,4.95867768595041,0,0
"CAX50345.1_1353",782,0.00255754475703325,2,0.255754475703325,0,0,0.0792838874680307,48,6.1381074168798,4,0.51150895140665
"CAX50346.1_1354",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50347.1_1355",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50348.1_1356",1996,0,0,0,0,0,0.0546092184368737,86,4.30861723446894,6,0.30060120240481
"CAX50349.1_1357",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50350.1_1358",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50351.1_1359",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50352.1_1360",69,0,0,0,0,0,0.101449275362319,6,8.69565217391304,1,1.44927536231884
"CAX50353.1_1361",220,0,0,0,0,0,0.0545454545454545,12,5.45454545454545,0,0
"CAX50354.1_1362",14,0,0,0,0,0,0,0,0,0,0
"CAX50355.1_1363",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50356.1_1364",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50357.1_1365",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50358.1_1366",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50359.1_1367",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50360.1_1368",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50361.1_1369",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50362.1_1370",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50365.1_1373",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50366.1_1374",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50367.1_1375",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50368.1_1376",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50369.1_1377",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50370.1_1378",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50371.1_1379",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50372.1_1380",3,0,0,0,0,0,0,0,0,0,0
"CAX50373.1_1381",23,0,0,0,0,0,0.0869565217391304,2,8.69565217391304,0,0
"CAX50374.1_1382",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50375.1_1383",380,0.0105263157894737,2,0.526315789473684,1,0.263157894736842,0.0473684210526316,14,3.68421052631579,1,0.263157894736842
"CAX50376.1_1384",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
